time,Qin,Qout_meas,Tair,Twater,Tsubsoil,pHwater,pHsubsoil,Condwater,DO_mgL,Bromide_Coutmeas,RainRate,WindSpeed,RH,fvalveopen,6PPD_Cout,6PPD-Q_Cout,CBZ_Cout,BTZ_Cout,SFX_Cout,FIP_Cout,HMMM_Cout,CAFF_Cout,Bromide_Min
331.0,4.092424242424243e-05,4.092424242424243e-05,21.50028866446702,21.50028866446702,21.50028866446702,6.510506215533345,6.510506215533345,1274.5190849979372,4.591131564710736,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331.5,4.092424242424243e-05,4.092424242424243e-05,21.500162754474925,21.500162754474925,21.500162754474925,6.510285358592778,6.510285358592778,1274.7288510447777,4.590637997541698,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,4.092424242424243e-05,4.092424242424243e-05,21.50007250452762,21.50007250452762,21.50007250452762,6.510127098199132,6.510127098199132,1274.879207456985,4.5902842177482714,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.5,4.092424242424243e-05,4.092424242424243e-05,21.500018168433265,21.500018168433265,21.500018168433265,6.510031842589258,6.510031842589258,1274.9697313901838,4.590071220258391,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.0,4.092424242424243e-05,4.092424242424243e-05,21.5,21.5,21.5,6.51,6.51,1275.0,4.59,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.5,4.092424242424243e-05,4.092424242424243e-05,21.500000222719176,21.500000222719176,21.500000222719176,6.510000746109251,6.510000746109251,1274.9989995174012,4.590002216055833,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.0,4.092424242424243e-05,4.092424242424243e-05,21.500000890514645,21.500000890514645,21.500000890514645,6.510002983224063,6.510002983224063,1274.9959995424865,4.590008860620724,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.5,4.092424242424243e-05,4.092424242424243e-05,21.500002002843292,21.500002002843292,21.500002002843292,6.510006709525029,6.510006709525029,1274.9910022845775,4.590019928290755,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.0,4.092424242424243e-05,4.092424242424243e-05,21.50000355916201,21.50000355916201,21.50000355916201,6.510011923192738,6.510011923192738,1274.9840099529965,4.5900354136620125,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.5,4.092424242424243e-05,4.092424242424243e-05,21.500005558927697,21.500005558927697,21.500005558927697,6.510018622407782,6.510018622407782,1274.9750247570653,4.590055311330579,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,4.092424242424243e-05,4.092424242424243e-05,21.50000800159724,21.50000800159724,21.50000800159724,6.510026805350754,6.510026805350754,1274.9640489061057,4.590079615892538,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.5,4.092424242424243e-05,4.092424242424243e-05,21.500010886627535,21.500010886627535,21.500010886627535,6.510036470202243,6.510036470202243,1274.95108460944,4.590108321943975,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.0,4.092424242424243e-05,4.092424242424243e-05,21.500014213475474,21.500014213475474,21.500014213475474,6.51004761514284,6.51004761514284,1274.9361340763899,4.590141424080974,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.5,4.092424242424243e-05,4.092424242424243e-05,21.500017981597953,21.500017981597953,21.500017981597953,6.510060238353137,6.510060238353137,1274.9191995162776,4.590178916899618,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.0,4.092424242424243e-05,4.092424242424243e-05,21.50002219045186,21.50002219045186,21.50002219045186,6.510074338013726,6.510074338013726,1274.900283138425,4.590220794995993,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.5,4.092424242424243e-05,4.092424242424243e-05,21.500026839494087,21.500026839494087,21.500026839494087,6.5100899123051965,6.5100899123051965,1274.8793871521536,4.590267052966181,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,4.092424242424243e-05,4.092424242424243e-05,21.50003192818153,21.50003192818153,21.50003192818153,6.51010695940814,6.51010695940814,1274.856513766786,4.590317685406268,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.5,4.092424242424243e-05,4.092424242424243e-05,21.50003745597109,21.50003745597109,21.50003745597109,6.5101254775031485,6.5101254775031485,1274.8316651916443,4.590372686912336,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.0,4.092424242424243e-05,4.092424242424243e-05,21.500043422319646,21.500043422319646,21.500043422319646,6.510145464770813,6.510145464770813,1274.8048436360498,4.590432052080471,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.5,4.092424242424243e-05,4.092424242424243e-05,21.500049826684094,21.500049826684094,21.500049826684094,6.510166919391723,6.510166919391723,1274.7760513093249,4.590495775506757,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341.0,4.092424242424243e-05,4.092424242424243e-05,21.500056668521335,21.500056668521335,21.500056668521335,6.51018983954647,6.51018983954647,1274.7452904207914,4.5905638517872775,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341.5,4.092424242424243e-05,4.092424242424243e-05,21.50006394728825,21.50006394728825,21.50006394728825,6.510214223415647,6.510214223415647,1274.7125631797712,4.590636275518117,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.0,4.092424242424243e-05,4.092424242424243e-05,21.500071662441744,21.500071662441744,21.500071662441744,6.5102400691798445,6.5102400691798445,1274.6778717955865,4.59071304129536,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.5,4.092424242424243e-05,4.092424242424243e-05,21.5000798134387,21.5000798134387,21.5000798134387,6.5102673750196525,6.5102673750196525,1274.641218477559,4.590794143715089,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.0,4.092424242424243e-05,4.092424242424243e-05,21.500088399736022,21.500088399736022,21.500088399736022,6.510296139115663,6.510296139115663,1274.6026054350111,4.59087957737339,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.5,4.092424242424243e-05,4.092424242424243e-05,21.50009742079059,21.50009742079059,21.50009742079059,6.5103263596484675,6.5103263596484675,1274.5620348772643,4.590969336866346,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,4.092424242424243e-05,4.092424242424243e-05,21.5001068760593,21.5001068760593,21.5001068760593,6.5103580347986565,6.5103580347986565,1274.519509013641,4.591063416790041,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.5,4.092424242424243e-05,4.092424242424243e-05,21.50011676499905,21.50011676499905,21.50011676499905,6.510391162746822,6.510391162746822,1274.4750300534627,4.59116181174056,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,4.092424242424243e-05,4.092424242424243e-05,21.500127087066733,21.500127087066733,21.500127087066733,6.510425741673553,6.510425741673553,1274.4286002060517,4.591264516313986,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.5,4.092424242424243e-05,4.092424242424243e-05,21.500137841719237,21.500137841719237,21.500137841719237,6.510461769759442,6.510461769759442,1274.3802216807298,4.591371525106405,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.0,4.092424242424243e-05,4.092424242424243e-05,21.500149028413457,21.500149028413457,21.500149028413457,6.510499245185081,6.510499245185081,1274.329896686819,4.5914828327139,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.5,4.092424242424243e-05,4.092424242424243e-05,21.500160646606286,21.500160646606286,21.500160646606286,6.51053816613106,6.51053816613106,1274.2776274336413,4.591598433732554,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.0,4.092424242424243e-05,4.092424242424243e-05,21.500172695754618,21.500172695754618,21.500172695754618,6.510578530777971,6.510578530777971,1274.2234161305187,4.591718322758453,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.5,4.092424242424243e-05,4.092424242424243e-05,21.500185175315345,21.500185175315345,21.500185175315345,6.510620337306404,6.510620337306404,1274.167264986773,4.59184249438768,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.0,4.092424242424243e-05,4.092424242424243e-05,21.50019808474536,21.50019808474536,21.50019808474536,6.510663583896951,6.510663583896951,1274.1091762117267,4.591970943216319,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.5,4.092424242424243e-05,4.092424242424243e-05,21.500211423501554,21.500211423501554,21.500211423501554,6.510708268730204,6.510708268730204,1274.0491520147011,4.592103663840456,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349.0,4.092424242424243e-05,4.092424242424243e-05,21.50022519104082,21.50022519104082,21.50022519104082,6.510754389986751,6.510754389986751,1273.9871946050184,4.592240650856172,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349.5,4.092424242424243e-05,4.092424242424243e-05,21.500239386820056,21.500239386820056,21.500239386820056,6.510801945847186,6.510801945847186,1273.9233061920004,4.592381898859554,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.0,4.092424242424243e-05,4.092424242424243e-05,21.50025401029615,21.50025401029615,21.50025401029615,6.5108509344921,6.5108509344921,1273.8574889849695,4.592527402446685,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.5,4.092424242424243e-05,4.092424242424243e-05,21.500269060925994,21.500269060925994,21.500269060925994,6.510901354102083,6.510901354102083,1273.7897451932474,4.592677156213649,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.0,4.092424242424243e-05,4.092424242424243e-05,21.500284538166486,21.500284538166486,21.500284538166486,6.510953202857726,6.510953202857726,1273.7200770261563,4.592831154756531,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.5,4.092424242424243e-05,4.092424242424243e-05,21.500300441474515,21.500300441474515,21.500300441474515,6.511006478939621,6.511006478939621,1273.6484866930177,4.592989392671412,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.0,4.092424242424243e-05,4.092424242424243e-05,21.500316770306974,21.500316770306974,21.500316770306974,6.511061180528359,6.511061180528359,1273.574976403154,4.593151864554381,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.5,4.092424242424243e-05,4.092424242424243e-05,21.500333524120755,21.500333524120755,21.500333524120755,6.511117305804531,6.511117305804531,1273.499548365887,4.5933185650015185,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.0,4.092424242424243e-05,4.092424242424243e-05,21.500350702372753,21.500350702372753,21.500350702372753,6.511174852948728,6.511174852948728,1273.4222047905387,4.59348948860891,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.5,4.092424242424243e-05,4.092424242424243e-05,21.500368304519863,21.500368304519863,21.500368304519863,6.511233820141541,6.511233820141541,1273.342947886431,4.593664629972639,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.0,4.092424242424243e-05,4.092424242424243e-05,21.500386330018976,21.500386330018976,21.500386330018976,6.511294205563562,6.511294205563562,1273.2617798628858,4.5938439836887905,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.5,4.092424242424243e-05,4.092424242424243e-05,21.50040477832698,21.50040477832698,21.50040477832698,6.511356007395381,6.511356007395381,1273.1787029292254,4.594027544353447,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.0,4.092424242424243e-05,4.092424242424243e-05,21.500423648900775,21.500423648900775,21.500423648900775,6.51141922381759,6.51141922381759,1273.0937192947713,4.594215306562695,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.5,4.092424242424243e-05,4.092424242424243e-05,21.500442941197246,21.500442941197246,21.500442941197246,6.51148385301078,6.51148385301078,1273.0068311688458,4.5944072649126175,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356.0,4.092424242424243e-05,4.092424242424243e-05,21.500462654673296,21.500462654673296,21.500462654673296,6.511549893155543,6.511549893155543,1272.918040760771,4.594603413999298,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356.5,4.092424242424243e-05,4.092424242424243e-05,21.50048278878581,21.50048278878581,21.50048278878581,6.5116173424324675,6.5116173424324675,1272.8273502798684,4.594803748418822,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.0,4.092424242424243e-05,4.092424242424243e-05,21.500503342991685,21.500503342991685,21.500503342991685,6.511686199022147,6.511686199022147,1272.7347619354603,4.595008262767272,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.5,4.092424242424243e-05,4.092424242424243e-05,21.50052431674781,21.50052431674781,21.50052431674781,6.511756461105171,6.511756461105171,1272.6402779368686,4.595216951640733,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.0,4.092424242424243e-05,4.092424242424243e-05,21.500545709511083,21.500545709511083,21.500545709511083,6.511828126862132,6.511828126862132,1272.543900493415,4.595429809635289,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.5,4.092424242424243e-05,4.092424242424243e-05,21.500567520738393,21.500567520738393,21.500567520738393,6.511901194473621,6.511901194473621,1272.445631814422,4.5956468313470245,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.0,4.092424242424243e-05,4.092424242424243e-05,21.500589749886636,21.500589749886636,21.500589749886636,6.5119756621202285,6.5119756621202285,1272.3454741092114,4.595868011372023,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.5,4.092424242424243e-05,4.092424242424243e-05,21.5006123964127,21.5006123964127,21.5006123964127,6.512051527982546,6.512051527982546,1272.2434295871049,4.596093344306369,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.0,4.092424242424243e-05,4.092424242424243e-05,21.50063545977348,21.50063545977348,21.50063545977348,6.512128790241165,6.512128790241165,1272.1395004574247,4.596322824746147,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.5,4.092424242424243e-05,4.092424242424243e-05,21.500658939425872,21.500658939425872,21.500658939425872,6.512207447076676,6.512207447076676,1272.0336889294927,4.59655644728744,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,4.092424242424243e-05,4.092424242424243e-05,21.500682834826765,21.500682834826765,21.500682834826765,6.5122874966696696,6.5122874966696696,1271.9259972126306,4.596794206526333,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.5,4.092424242424243e-05,4.092424242424243e-05,21.500707145433054,21.500707145433054,21.500707145433054,6.512368937200739,6.512368937200739,1271.8164275161607,4.59703609705891,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.0,4.092424242424243e-05,4.092424242424243e-05,21.500731870701635,21.500731870701635,21.500731870701635,6.512451766850473,6.512451766850473,1271.704982049405,4.597282113481255,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.5,4.092424242424243e-05,4.092424242424243e-05,21.500757010089394,21.500757010089394,21.500757010089394,6.512535983799464,6.512535983799464,1271.5916630216852,4.5975322503894525,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0,4.092424242424243e-05,4.092424242424243e-05,21.500782563053225,21.500782563053225,21.500782563053225,6.512621586228303,6.512621586228303,1271.4764726423236,4.597786502379586,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.5,4.092424242424243e-05,4.092424242424243e-05,21.500808529050023,21.500808529050023,21.500808529050023,6.512708572317581,6.512708572317581,1271.359413120642,4.59804486404774,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.0,4.092424242424243e-05,4.092424242424243e-05,21.500834907536685,21.500834907536685,21.500834907536685,6.512796940247889,6.512796940247889,1271.2404866659624,4.598307329989999,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.5,4.092424242424243e-05,4.092424242424243e-05,21.500861697970098,21.500861697970098,21.500861697970098,6.512886688199818,6.512886688199818,1271.1196954876066,4.5985738948024455,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,4.092424242424243e-05,4.092424242424243e-05,21.500888899807155,21.500888899807155,21.500888899807155,6.5129778143539605,6.5129778143539605,1270.9970417948969,4.598844553081166,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.5,4.092424242424243e-05,4.092424242424243e-05,21.500916512504748,21.500916512504748,21.500916512504748,6.513070316890906,6.513070316890906,1270.872527797155,4.599119299422244,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.0,4.092424242424243e-05,4.092424242424243e-05,21.500944535519775,21.500944535519775,21.500944535519775,6.513164193991246,6.513164193991246,1270.7461557037027,4.599398128421762,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.5,4.092424242424243e-05,4.092424242424243e-05,21.500972968309124,21.500972968309124,21.500972968309124,6.513259443835572,6.513259443835572,1270.6179277238623,4.599681034675806,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.0,4.092424242424243e-05,4.092424242424243e-05,21.501001810329694,21.501001810329694,21.501001810329694,6.5133560646044755,6.5133560646044755,1270.487846066956,4.599968012780458,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.5,4.092424242424243e-05,4.092424242424243e-05,21.501031061038372,21.501031061038372,21.501031061038372,6.513454054478547,6.513454054478547,1270.3559129423052,4.6002590573318045,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.0,4.092424242424243e-05,4.092424242424243e-05,21.501060719892052,21.501060719892052,21.501060719892052,6.5135534116383775,6.5135534116383775,1270.222130559232,4.600554162925929,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.5,4.092424242424243e-05,4.092424242424243e-05,21.501090786347632,21.501090786347632,21.501090786347632,6.513654134264559,6.513654134264559,1270.0865011270587,4.600853324158914,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.0,4.092424242424243e-05,4.092424242424243e-05,21.501121259861996,21.501121259861996,21.501121259861996,6.513756220537681,6.513756220537681,1269.9490268551067,4.601156535626846,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.5,4.092424242424243e-05,4.092424242424243e-05,21.501152139892042,21.501152139892042,21.501152139892042,6.513859668638337,6.513859668638337,1269.8097099526985,4.6014637919258075,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.0,4.092424242424243e-05,4.092424242424243e-05,21.501183425894663,21.501183425894663,21.501183425894663,6.513964476747116,6.513964476747116,1269.668552629156,4.601775087651883,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.5,4.092424242424243e-05,4.092424242424243e-05,21.50121511732675,21.50121511732675,21.50121511732675,6.514070643044611,6.514070643044611,1269.525557093801,4.602090417401157,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371.0,4.092424242424243e-05,4.092424242424243e-05,21.5012472136452,21.5012472136452,21.5012472136452,6.514178165711411,6.514178165711411,1269.3807255559552,4.602409775769713,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371.5,4.092424242424243e-05,4.092424242424243e-05,21.5012797143069,21.5012797143069,21.5012797143069,6.514287042928109,6.514287042928109,1269.2340602249412,4.6027331573536365,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372.0,4.092424242424243e-05,4.092424242424243e-05,21.501312618768747,21.501312618768747,21.501312618768747,6.514397272875295,6.514397272875295,1269.0855633100807,4.60306055674901,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372.5,4.092424242424243e-05,4.092424242424243e-05,21.50134592648763,21.50134592648763,21.50134592648763,6.5145088537335605,6.5145088537335605,1268.9352370206955,4.603391968551918,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373.0,4.092424242424243e-05,4.092424242424243e-05,21.501379636920447,21.501379636920447,21.501379636920447,6.514621783683496,6.514621783683496,1268.7830835661075,4.603727387358445,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373.5,4.092424242424243e-05,4.092424242424243e-05,21.501413749524087,21.501413749524087,21.501413749524087,6.514736060905694,6.514736060905694,1268.629105155639,4.604066807764674,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.0,4.092424242424243e-05,4.092424242424243e-05,21.501448263755446,21.501448263755446,21.501448263755446,6.514851683580745,6.514851683580745,1268.473303998612,4.604410224366692,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.5,4.092424242424243e-05,4.092424242424243e-05,21.501483179071414,21.501483179071414,21.501483179071414,6.514968649889241,6.514968649889241,1268.315682304348,4.604757631760581,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.0,4.092424242424243e-05,4.092424242424243e-05,21.501518494928888,21.501518494928888,21.501518494928888,6.5150869580117705,6.5150869580117705,1268.1562422821694,4.605109024542425,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.5,4.092424242424243e-05,4.092424242424243e-05,21.501554210784754,21.501554210784754,21.501554210784754,6.5152066061289275,6.5152066061289275,1267.994986141398,4.605464397308308,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376.0,4.092424242424243e-05,4.092424242424243e-05,21.50159032609591,21.50159032609591,21.50159032609591,6.515327592421302,6.515327592421302,1267.8319160913557,4.605823744654315,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376.5,4.092424242424243e-05,4.092424242424243e-05,21.501626840319247,21.501626840319247,21.501626840319247,6.515449915069485,6.515449915069485,1267.6670343413646,4.606187061176531,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.0,4.092424242424243e-05,4.092424242424243e-05,21.50166375291166,21.50166375291166,21.50166375291166,6.515573572254068,6.515573572254068,1267.5003431007467,4.606554341471038,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.5,4.092424242424243e-05,4.092424242424243e-05,21.501701063330042,21.501701063330042,21.501701063330042,6.515698562155641,6.515698562155641,1267.3318445788238,4.60692558013392,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,4.092424242424243e-05,4.092424242424243e-05,21.50173877103128,21.50173877103128,21.50173877103128,6.515824882954797,6.515824882954797,1267.161540984918,4.607300771761263,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.5,4.092424242424243e-05,4.092424242424243e-05,21.501776875472277,21.501776875472277,21.501776875472277,6.515952532832126,6.515952532832126,1266.9894345283515,4.607679910949151,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379.0,4.092424242424243e-05,4.092424242424243e-05,21.501815376109917,21.501815376109917,21.501815376109917,6.516081509968219,6.516081509968219,1266.8155274184455,4.608062992293666,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379.5,4.092424242424243e-05,4.092424242424243e-05,21.501854272401097,21.501854272401097,21.501854272401097,6.516211812543667,6.516211812543667,1266.639821864523,4.608450010390896,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.0,4.092424242424243e-05,4.092424242424243e-05,21.501893563802703,21.501893563802703,21.501893563802703,6.516343438739063,6.516343438739063,1266.462320075905,4.60884095983692,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.5,4.092424242424243e-05,4.092424242424243e-05,21.501933249771643,21.501933249771643,21.501933249771643,6.516476386734997,6.516476386734997,1266.2830242619139,4.609235835227826,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.0,4.092424242424243e-05,4.092424242424243e-05,21.501973329764795,21.501973329764795,21.501973329764795,6.516610654712059,6.516610654712059,1266.1019366318717,4.609634631159697,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.5,4.092424242424243e-05,4.092424242424243e-05,21.502013803239056,21.502013803239056,21.502013803239056,6.516746240850841,6.516746240850841,1265.9190593951005,4.610037342228617,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382.0,4.092424242424243e-05,4.092424242424243e-05,21.502054669651326,21.502054669651326,21.502054669651326,6.516883143331934,6.516883143331934,1265.734394760922,4.6104439630306695,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382.5,4.092424242424243e-05,4.092424242424243e-05,21.502095928458484,21.502095928458484,21.502095928458484,6.517021360335929,6.517021360335929,1265.5479449386582,4.610854488161941,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.0,4.092424242424243e-05,4.092424242424243e-05,21.502137579117438,21.502137579117438,21.502137579117438,6.517160890043418,6.517160890043418,1265.3597121376313,4.611268912218512,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
