time,Qin,Qout_meas,Tair,Twater,Tsubsoil,pHwater,pHsubsoil,Condwater,DO_mgL,Bromide_Coutmeas,RainRate,WindSpeed,RH,fvalveopen,6PPD_Cout,6PPD_Cin,6PPD-Q_Cout,6PPD-Q_Cin,CBZ_Cout,CBZ_Cin,BTZ_Cout,BTZ_Cin,SFX_Cout,SFX_Cin,FIP_Cout,FIP_Cin,HMMM_Cout,HMMM_Cin,CAFF_Cout,CAFF_Cin,Bromide_Min
8882.0,4.568168771015463e-05,4.568168771015463e-05,21.909094486924463,21.909094486924463,21.909094486924463,6.412721786715825,6.412721786715825,494.54553802823744,3.8181771669981996,564226801.4464538,0,0,74,1,0.04729705709552175,0.6482482356051126,0.017851698849213192,6.992281691268012,0.0319979918049237,7.5456933476821995,0.1097310815391914,6.473332352207708,0.01785379629223607,1.9596262502935218,0.04661408883379346,6.785247098989417,0.01529975311776194,7.642990036284437,0.018454330784532305,0.48150101193267153,0.0
8882.5,4.555797046862628e-05,4.555797046862628e-05,21.912487098666556,21.912487098666556,21.912487098666556,6.4075197820446155,6.4075197820446155,494.6246989688863,3.813766771733478,564342081.5217454,0,0,74,1,0.04739784915553816,0.6485135128901247,0.01781343676441269,6.975156297681401,0.03205125767443335,7.544777985544255,0.1103343217210605,6.471635304453973,0.017863261900054096,1.9500364677692033,0.04669401198339458,6.779290937085718,0.015293480478527834,7.639881289030376,0.018250774080006683,0.4805142132553025,0.0
8883.0,4.54347964688161e-05,4.54347964688161e-05,21.915864813469394,21.915864813469394,21.915864813469394,6.402340619346929,6.402340619346929,494.7035123142859,3.809375742489787,564457377.2982694,0,0,74,1,0.04749816221370275,0.6487794239712749,0.01777522643796535,6.9580710563124715,0.03210415100426714,7.543856808068721,0.11093444915356522,6.469933578934952,0.017872753889697973,1.9404887939265123,0.04677350770941873,6.773342271802179,0.015287271903149801,7.636762130739834,0.018048111191836354,0.47952813605772665,0.0
8883.5,4.5312182820699445e-05,4.5312182820699445e-05,21.919227162138043,21.919227162138043,21.919227162138043,6.397185018055004,6.397185018055004,494.7819671165543,3.805004689220547,564572688.7770947,0,0,74,1,0.04759799134383355,0.6490459780041824,0.01773707167584939,6.941027887721998,0.032156669009227035,7.54292962601732,0.11153139049459548,6.468226952516148,0.01788227337634425,1.9309845550231377,0.04685256662122819,6.767400695505495,0.015281127465191105,7.633632506057951,0.017846370271717548,0.4785427822009824,0.0
8884.0,4.519014663425171e-05,4.519014663425171e-05,21.92257367547756,21.92257367547756,21.92257367547756,6.392053697601077,6.392053697601077,494.8600524278097,3.800654221879174,564688015.9592907,0,0,74,1,0.04769733161974857,0.6493131841444663,0.01769897628404304,6.924028712470759,0.03220880890411498,7.54199625015177,0.11212507240204123,6.46651520206306,0.017891821475169482,1.9215250773167685,0.04693117932818524,6.76146580056236,0.015275047238215026,7.630492359629874,0.017645579471346498,0.47755815354610814,0.0
8884.5,4.506870501944826e-05,4.506870501944826e-05,21.92590388429301,21.92590388429301,21.92590388429301,6.3869473774173855,6.3869473774173855,494.93775730017023,3.7963249504190877,564803358.8459266,0,0,74,1,0.04779617811526584,0.6495810515477457,0.017660944068524524,6.907075451119528,0.03226056790373295,7.541056491233792,0.11271542153379235,6.4647981044411935,0.017901399301350217,1.9121116870650932,0.04700933643965211,6.75553717933947,0.015269031295784838,7.627341636100747,0.01744576694241943,0.47657425195414244,0.0
8885.0,4.4947875086264467e-05,4.4947875086264467e-05,21.92921731938946,21.92921731938946,21.92921731938946,6.381866776936166,6.381866776936166,495.015070785754,3.7920174847937056,564918717.4380714,0,0,74,1,0.0478945259042034,0.6498495893696393,0.01762297883527207,6.890170024229084,0.03231194322288293,7.540110160025105,0.11330236454773882,6.463075436516048,0.017911007970063,1.902745710525801,0.0470870285649911,6.7496144242035205,0.015263079711463809,7.6241802801157155,0.017246960836632567,0.47559107928612354,0.0
8885.5,4.482767394467572e-05,4.482767394467572e-05,21.932513511571965,21.932513511571965,21.932513511571965,6.376812615589655,6.376812615589655,495.0919819366792,3.7877324349564465,565034091.7367942,0,0,74,1,0.04799237006037928,0.6501188067657667,0.0175850843902639,6.873314352360204,0.03236293207636685,7.5391570672874275,0.11388582810177052,6.461346975153126,0.01792064859648439,1.8934284739565814,0.04716424631356446,6.743697127521208,0.015257192558815216,7.621008236319923,0.017049189305682153,0.47460863740309,0.0
8886.0,4.470811870465737e-05,4.470811870465737e-05,21.935791991645594,21.935791991645594,21.935791991645594,6.371785612810091,6.371785612810091,495.16847980506384,3.783470410860729,565149481.7431645,0,0,74,1,0.04808970565761149,0.6503887128917467,0.01754726453947824,6.856510356073662,0.03241353167898668,7.538197023782482,0.11446573885377737,6.45961249721793,0.017930322295790935,1.8841613036151235,0.047240980294734475,6.737784881659226,0.015251369911402336,7.617825449358516,0.01685248050126441,0.47362692816608026,0.0
8886.5,4.458922647618482e-05,4.458922647618482e-05,21.939052290415407,21.939052290415407,21.939052290415407,6.366786488029709,6.366786488029709,495.2445534430262,3.7792320224599707,565264887.4582515,0,0,74,1,0.04818652776971806,0.6506593169031983,0.01750952308889332,6.839759955930236,0.03246373924554438,7.537229840271984,0.11504202346164932,6.45787177957596,0.01794003018315918,1.8749455257591157,0.04731722111786339,6.731877278984271,0.01524561184278844,7.614631863876637,0.016656862575075565,0.4726459534361327,0.0
